,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_128
1446,0.0666666,0.0737023,0.0,0.0,0.0,0.0379524,0.0,0.139813,0.0,0.0487899,0.0,0.0,0.0,0.0,0.0,0.0,0.23155,0.0,0.191335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800429,0.0,0.0,0.092623,0.0,0.181069,0.0831903,0.0,0.0,0.151651,0.0,0.0,0.0618391,0.0,0.0,0.0,0.0,0.111015,0.89343,0.0,0.0,0.0,0.0,0.0221747,0.0,0.0,0.0,0.0,0.0,0.123887,0.0304046,0.0197293,0.0,0.0,0.0,0.0,0.0,0.0675473,0.0,0.0,0.0,0.210916,0.0,0.0953103,0.0,0.0668004,0.0,0.270588,0.0,0.0181817,0.0,0.0,0.0,0.0414745,0.03571,0.0,0.131024,0.0,0.0,0.0424098,0.0,0.116112,0.172666,0.0837361,0.090684,0.0862716,0.225995,0.0392554,0.0,0.0,0.0189764,0.0,0.0,0.0,0.206162,0.0674792,0.0,0.0658934,0.0,0.0,0.0434411,0.0,0.0,0.0,0.0,0.0,0.0400668,0.0,0.0,0.143021,0.0,0.0,0.0755486,0.0,0.0,0.0,0.0,0.0,0.0
1447,0.148284,0.0459036,0.0870115,0.0,0.0,0.126205,0.0,0.0449736,0.0,0.0742795,0.0,0.0,0.0,0.0,0.0,0.0379524,0.102426,0.0570001,0.0796364,0.0,0.112431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116711,0.0,0.0,0.115524,0.0,0.0935462,0.0350882,0.0,0.0,0.104627,0.0,0.0,0.0377406,0.0,0.0,0.0,0.0,0.115664,0.992401,0.0,0.0,0.0,0.0,0.0459039,0.0,0.0253174,0.0,0.0,0.0326367,0.0380239,0.0710602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409479,0.167699,0.0,0.0,0.0,0.0443495,0.0,0.222642,0.0,0.0424098,0.0812592,0.0,0.0,0.0,0.0,0.0,0.0,0.046162,0.0,0.0925097,0.0,0.0804335,0.0705696,0.0504782,0.0797912,0.079977,0.0,0.0470799,0.0,0.0,0.0348254,0.0,0.0,0.0,0.0,0.035212,0.0,0.0969417,0.0,0.0,0.0,0.0,0.0,0.0465923,0.0,0.0,0.0,0.0,0.0,0.0875763,0.0,0.0870115,0.0431509,0.0194182,0.0381095,0.0536259,0.0,0.0,0.0
1448,0.13804,0.0816766,0.0,0.0,0.068758,0.101065,0.0,0.147758,0.0,0.0,0.0241398,0.0,0.0,0.0,0.0,0.0380239,0.131353,0.243341,0.155454,0.0,0.0315478,0.0,0.0,0.0,0.0870115,0.0,0.0,0.0,0.0,0.0189764,0.0,0.1363,0.0438302,0.0,0.240968,0.0895957,0.0,0.0,0.0860356,0.0,0.0,0.10101,0.0,0.0,0.0,0.0,0.0722501,0.990512,0.0,0.0,0.0,0.0,0.0322525,0.0,0.0,0.039104,0.0175443,0.0645148,0.0189764,0.0950949,0.0,0.0,0.0329218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154151,0.0,0.0,0.0,0.0818565,0.0,0.0875052,0.0,0.0598897,0.102167,0.0,0.0,0.09375,0.0,0.0,0.0,0.0516107,0.0,0.101254,0.0227273,0.138204,0.0647642,0.104207,0.0797666,0.0530992,0.0900773,0.0400668,0.0,0.0,0.0,0.0,0.0,0.0,0.0539389,0.1044,0.0,0.120844,0.0,0.0870115,0.0590644,0.0,0.0,0.0392423,0.0,0.119509,0.0323943,0.0,0.0199278,0.286279,0.0,0.0512214,0.0,0.0207606,0.0924388,0.0,0.0,0.0,0.0
1449,0.304784,0.0546371,0.0,0.0,0.0565269,0.0221747,0.0,0.0466196,0.0,0.0666666,0.0,0.0337694,0.0,0.0,0.0547448,0.0296861,0.0977195,0.078017,0.222775,0.0,0.0,0.0,0.0,0.0,0.0603141,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0,0.0203353,0.0,0.130095,0.0379524,0.0,0.0,0.0417044,0.0285359,0.0,0.0826949,0.0,0.0,0.0,0.0,0.0894982,0.998138,0.0,0.0,0.0,0.0,0.0350882,0.0,0.0,0.0,0.0241398,0.0,0.0934157,0.0311736,0.0439967,0.0623554,0.0,0.0,0.0,0.0,0.0431509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10461,0.0,0.123559,0.0368545,0.0175443,0.0,0.0,0.0,0.0,0.0391632,0.0,0.0,0.0,0.0,0.0183495,0.0366986,0.253956,0.0617976,0.0,0.0424098,0.0544966,0.151389,0.0,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0475118,0.0970644,0.0,0.0472876,0.0189764,0.0,0.0394031,0.0,0.0438302,0.0,0.0,0.0570716,0.108664,0.0661285,0.0,0.0641429,0.0,0.0520286,0.0212039,0.0,0.0323943,0.0396039,0.0,0.0,0.0
1450,0.182385,0.107383,0.0822805,0.0247705,0.0,0.0277484,0.0,0.037355,0.0,0.0822805,0.0,0.0,0.0,0.0,0.0,0.0365104,0.231455,0.0,0.205545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890542,0.0417028,0.0,0.230686,0.0966732,0.0,0.0,0.0672148,0.0,0.0,0.124335,0.0,0.0,0.0,0.0434102,0.0455666,0.288848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189764,0.0417046,0.0,0.0953103,0.0,0.0407739,0.0,0.0,0.0342802,0.0,0.0,0.0,0.134903,0.0,0.0,0.0,0.0669434,0.0,0.786821,0.0,0.0406733,0.0,0.0,0.0,0.0539686,0.0974642,0.0,0.0,0.0722996,0.0266169,0.0285359,0.0,0.106176,0.163898,0.0186919,0.068109,0.0380239,0.129317,0.0,0.0,0.0,0.0961456,0.0266684,0.0,0.223144,0.0686783,0.0,0.0,0.0689936,0.0189764,0.0523136,0.0,0.0,0.0,0.0,0.0,0.0681941,0.0673393,0.0,0.0484147,0.0551096,0.0,0.0,0.0221747,0.0189764,0.0,0.0,0.0,0.0,0.0
1451,0.160171,0.0,0.0,0.0,0.0,0.0,0.0,0.0368545,0.0,0.148284,0.0,0.0,0.0,0.0,0.0,0.0215062,0.0,0.0831903,0.0458148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206193,0.0,0.0,0.0,0.0,0.289349,0.0,0.0,0.0,0.0579503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521229,0.340297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408217,0.0,0.0,0.0,0.0841587,0.0,0.0641429,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0311736,0.0,0.0,0.0,0.0,0.0300546,0.0,0.109003,0.0712856,0.193229,0.0175443,0.0,0.0249359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0870115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547418,0.0,0.0229895,0.0380239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,0.0540672,0.0,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117222,0.0199278,0.0685289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204085,0.0,0.0631525,0.0323943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26162,0.141538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566676,0.0,0.0,0.0,0.035212,0.0,0.0,0.0,0.0231856,0.0,0.0,0.0555557,0.0,0.0,0.0,0.0189764,0.0,0.481349,0.0,0.0741083,0.0269755,0.0,0.139204,0.0,0.0,0.0,0.0,0.0384613,0.0755486,0.0207606,0.0,0.0875763,0.0311736,0.0546549,0.0241398,0.0443495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379524,0.0226159,0.0,0.035212,0.0,0.0379524,0.0282738,0.0,0.0,0.0,0.0,0.130479,0.0969507,0.0,0.0570716,0.0380239,0.0,0.0,0.0186919,0.0323943,0.0,0.0,0.0364583,0.0,0.0
1453,0.0660347,0.0,0.0487899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377406,0.0,0.0,0.0,0.0,0.0337339,0.0520286,0.0872003,0.12764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844617,0.0475118,0.0,0.0,0.0524282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101447,0.360437,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459039,0.0,0.0,0.0,0.0425631,0.0,0.120756,0.0,0.0,0.0249359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379524,0.0,0.192866,0.170012,0.062848,0.0,0.0,0.0462296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268893,0.0,0.0,0.0285307,0.0,0.0,0.0,0.0,0.0,0.0721736,0.0,0.0,0.141298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,0.207143,0.0480182,0.0,0.0257818,0.045262,0.0247705,0.0,0.127136,0.0417569,0.0689936,0.0418056,0.0,0.0,0.0,0.0,0.132193,0.0556345,0.0323943,0.110277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0482827,0.0314411,0.0,0.0845602,0.168629,0.0,0.0,0.0746888,0.0,0.0,0.0410904,0.0,0.0,0.0,0.0,0.073631,0.839188,0.0,0.0,0.0,0.0,0.0505931,0.0,0.0,0.0,0.0,0.0655851,0.0562201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0870115,0.0,0.0,0.0,0.117647,0.0,0.0,0.0,0.0175443,0.0,0.234996,0.0,0.0,0.0247705,0.0,0.0,0.0,0.0408991,0.0,0.0,0.0509921,0.0,0.0323943,0.050723,0.161384,0.0,0.0290244,0.116721,0.019536,0.0,0.027732,0.0,0.0,0.0189764,0.0,0.0,0.0,0.0277484,0.0,0.0,0.0314411,0.0,0.0,0.0476887,0.0,0.0,0.0,0.0,0.0879308,0.0580547,0.0,0.0,0.0279043,0.0,0.0,0.0285359,0.0,0.0,0.0,0.043155,0.0,0.0
1455,0.117647,0.0636391,0.0,0.0337694,0.0,0.0243235,0.0,0.039138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107127,0.0438302,0.0727774,0.0583249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246926,0.0,0.0703335,0.0247705,0.0,0.0,0.0613685,0.0,0.0,0.0935264,0.0,0.0,0.0,0.0,0.0,0.888113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290244,0.0203353,0.0814125,0.0,0.019536,0.035212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380239,0.0,0.125446,0.0,0.0,0.0804328,0.0,0.0,0.0382493,0.0,0.0,0.0,0.0327902,0.0,0.0329218,0.0,0.194563,0.093327,0.0451669,0.127139,0.0,0.0597365,0.0,0.0,0.0,0.0285359,0.0,0.0,0.0,0.184222,0.101236,0.0,0.0866017,0.0,0.0827866,0.0506699,0.0,0.0,0.0,0.0,0.116505,0.169406,0.0382802,0.0,0.0848195,0.0,0.0,0.0311736,0.0285359,0.0,0.0,0.0,0.0,0.0
1456,0.0689936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606242,0.0,0.0,0.0,0.0,0.0,0.0365104,0.0294653,0.0,0.0203353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0520286,0.107012,0.0689936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489238,0.38421,0.0,0.0,0.0,0.0,0.0344952,0.0,0.0,0.0,0.0,0.0,0.0,0.0241398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661836,0.0,0.116545,0.0,0.0234589,0.0327902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401781,0.0689457,0.0,0.0380239,0.0323943,0.0189764,0.0459036,0.0203353,0.0496907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,0.0896325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397969,0.0221747,0.0,0.0748846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219787,0.0,0.0,0.0,0.0,0.0535492,0.0515782,0.0,0.0,0.0,0.0,0.0,0.0372685,0.0,0.0,0.0,0.0,0.0379524,0.0613858,0.0,0.0,0.0,0.0,0.0,0.0526323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402107,0.0,0.0,0.0,0.0,0.0,0.0,0.0689936,0.0,0.0,0.0,0.0348254,0.0,0.0406733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541131,0.0,0.0,0.0,0.047087,0.0,0.0280227,0.0,0.0180183,0.0,0.028988,0.0,0.0,0.0,0.0,0.0,0.0,0.0778566,0.0,0.0,0.0741083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373794,0.0,0.0,0.0,0.0,0.0,0.0
1458,0.171569,0.0175443,0.0,0.0,0.0,0.0,0.0,0.0467958,0.0,0.0606242,0.0,0.090333,0.0,0.0,0.0,0.0689936,0.0481894,0.201987,0.118797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082152,0.0,0.0,0.0,0.0,0.0357075,0.109309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147811,0.494065,0.0,0.0,0.0,0.0,0.0483923,0.0,0.0736347,0.0,0.0,0.0,0.0459039,0.0642683,0.0203353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606242,0.0,0.0,0.0,0.0365203,0.0,0.0798099,0.0,0.0495529,0.0528457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546549,0.0,0.0807737,0.0221747,0.0569998,0.0663294,0.0380239,0.0363674,0.0535492,0.0,0.0,0.0,0.0,0.0,0.0,0.0914745,0.0,0.0,0.0606242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519099,0.0,0.0189764,0.0329218,0.0,0.0,0.0,0.0,0.0576979,0.0,0.0,0.0,0.0
1459,0.117647,0.0,0.0800429,0.0337339,0.0,0.078666,0.028988,0.195455,0.0,0.0,0.0406733,0.0,0.0,0.0,0.0,0.115081,0.0540833,0.0523136,0.167749,0.0,0.0718083,0.0,0.0,0.0419406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082152,0.0,0.0,0.335413,0.0300546,0.0,0.0909095,0.0259761,0.0,0.0,0.0765636,0.0,0.0,0.0,0.0,0.123372,0.720336,0.0,0.0,0.0,0.0,0.0329218,0.0,0.0,0.0253174,0.0,0.0,0.135137,0.0665596,0.0,0.0,0.0,0.0,0.0,0.0,0.0975938,0.0,0.0,0.0,0.181985,0.0,0.0353175,0.0,0.0395735,0.0,0.154475,0.0,0.0,0.0,0.0,0.0,0.0,0.0246926,0.0,0.0338683,0.0,0.0,0.0,0.0,0.0527484,0.118066,0.0221747,0.0536668,0.0,0.0923409,0.0418934,0.0,0.0,0.0189764,0.0,0.0,0.0,0.0,0.0424098,0.0,0.0,0.0,0.0678925,0.0674792,0.0,0.0,0.0,0.0,0.0743173,0.0,0.0378419,0.0240977,0.108593,0.0689936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,0.128806,0.0,0.0,0.0,0.0,0.0243235,0.0,0.0,0.0,0.0,0.0368545,0.0,0.0,0.0,0.0,0.0644164,0.0,0.070154,0.0533239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417028,0.0,0.0243235,0.0,0.0,0.0,0.0752939,0.0,0.0,0.0,0.0,0.0,0.0997501,0.0,0.0,0.0,0.0,0.239667,0.883602,0.0,0.0,0.0,0.0,0.0,0.0507331,0.0,0.0,0.0,0.0,0.0520286,0.0323943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414982,0.0,0.0759761,0.0,0.0645387,0.0221747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285359,0.0,0.157088,0.0175443,0.0753315,0.0411098,0.0482827,0.0377406,0.028988,0.0,0.0,0.0,0.0,0.0,0.0,0.0312452,0.0,0.0,0.0,0.0,0.0,0.0273992,0.0,0.0,0.0,0.0,0.0,0.038694,0.0,0.0,0.027732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,0.0741083,0.0546549,0.200447,0.0596406,0.0,0.0,0.0,0.061871,0.0,0.0594665,0.0,0.0402107,0.0,0.0,0.0,0.0822866,0.0,0.137501,0.339934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350814,0.0,0.0,0.27357,0.0392554,0.0,0.0,0.048598,0.0,0.0,0.0828696,0.0,0.0,0.0,0.0,0.490269,0.296814,0.0,0.0,0.0,0.0,0.0741083,0.0,0.0,0.0,0.0,0.0298533,0.0402107,0.0661285,0.114125,0.0,0.0,0.0,0.0,0.0972687,0.0,0.0,0.0,0.0,0.276043,0.0,0.0,0.0,0.233272,0.0,0.31659,0.0,0.0209793,0.0,0.0,0.0,0.0,0.0949933,0.0,0.0,0.0685685,0.0,0.0425272,0.101871,0.284182,0.0565017,0.0189764,0.0470129,0.0564506,0.0535512,0.0,0.0,0.0,0.0572799,0.0,0.0,0.0,0.075754,0.123523,0.0,0.0314411,0.0,0.0,0.0684714,0.0221502,0.0,0.0,0.0,0.0657723,0.0431509,0.0,0.0,0.160563,0.0,0.0,0.0309939,0.0,0.0,0.0,0.0,0.0,0.0
1462,0.0588238,0.0314411,0.0,0.0189764,0.0,0.0,0.0,0.0280227,0.0,0.0744048,0.0,0.0,0.0,0.0,0.0,0.0451669,0.0221747,0.0395735,0.192231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535492,0.0,0.0,0.0,0.0,0.0,0.158588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380239,0.310992,0.0,0.0,0.0,0.0,0.0535492,0.0,0.0,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276842,0.0,0.0,0.0746888,0.0835699,0.0,0.145076,0.0,0.0943755,0.0175443,0.0,0.0,0.0241398,0.0529731,0.0,0.0573653,0.0429325,0.0,0.0,0.0903801,0.341801,0.112057,0.149506,0.084466,0.0189764,0.0508819,0.0,0.0,0.0,0.0350814,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0285359,0.0,0.0,0.0259761,0.0240977,0.0300546,0.0,0.0247705,0.0221747,0.0898347,0.0,0.0896712,0.0465213,0.0322691,0.0,0.0221747,0.0,0.0454863,0.0,0.0,0.0,0.0
1463,0.117647,0.0333287,0.0,0.0,0.0,0.0405628,0.0,0.0289726,0.0,0.0,0.0268893,0.0,0.0,0.0,0.0,0.0704742,0.0288971,0.0504147,0.0311736,0.0,0.071353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380239,0.0,0.0522486,0.0,0.0,0.0870115,0.103867,0.0,0.0,0.0761196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194417,0.453706,0.0,0.0,0.0,0.0,0.0348254,0.0,0.160171,0.0,0.0,0.0,0.0,0.0994808,0.0,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107279,0.0,0.110868,0.0,0.036003,0.0,0.0323943,0.0,0.0280227,0.102801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120838,0.0,0.0406733,0.0348254,0.0406733,0.0508234,0.0314411,0.221424,0.0421089,0.0,0.0,0.0,0.0,0.0,0.0,0.0926818,0.0,0.0,0.0439598,0.0,0.0,0.0249359,0.0,0.0,0.0,0.0,0.0384613,0.0,0.0,0.0,0.039703,0.0,0.0,0.0501995,0.0,0.0707437,0.0,0.0,0.0,0.0
1464,0.160171,0.0203353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081343,0.0339014,0.0,0.0,0.0,0.0,0.0325601,0.0,0.090333,0.0373078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0370678,0.056086,0.0953103,0.0,0.0388875,0.0,0.0,0.0223991,0.0,0.0,0.0,0.0,0.172596,0.419173,0.0,0.0,0.0,0.0,0.0329218,0.0,0.0,0.0,0.0,0.0253174,0.0189764,0.0373078,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650199,0.0,0.080605,0.0,0.0,0.0,0.0,0.0,0.0,0.0334327,0.0,0.0,0.0,0.0,0.0,0.0227006,0.0590409,0.0,0.0376981,0.0475118,0.0290244,0.0467958,0.0,0.0,0.0,0.0186919,0.0,0.0,0.0,0.0529845,0.0,0.0,0.0300546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105295,0.0,0.0240977,0.0866482,0.0285359,0.0,0.0,0.131221,0.0221747,0.0,0.0,0.0,0.0,0.0
1465,0.0733453,0.0189764,0.0,0.0,0.0,0.0,0.0,0.0556345,0.0,0.0,0.0189764,0.0,0.0,0.0,0.0,0.0535492,0.053067,0.132743,0.0633286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105361,0.0203353,0.0,0.0,0.0502123,0.0,0.0,0.0686735,0.0,0.0,0.0,0.0,0.0,0.574651,0.0,0.0,0.0,0.0,0.0438302,0.0,0.0,0.0,0.0,0.0,0.114633,0.0844959,0.0273992,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165284,0.0,0.0,0.0,0.0384961,0.0,0.0451669,0.0,0.123444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0350882,0.0982426,0.0,0.0462554,0.0380239,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0,0.0,0.0325601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036755,0.0,0.0,0.0311736,0.0,0.0,0.0,0.0,0.0,0.0
1466,0.0689936,0.0635223,0.0870115,0.0712856,0.0,0.0,0.0,0.094226,0.0,0.0870115,0.0175443,0.0217387,0.0,0.0459036,0.0,0.0519172,0.0795047,0.0573222,0.21835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21705,0.0,0.0645387,0.0,0.0495529,0.028988,0.0,0.343093,0.201271,0.0,0.0,0.0609785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650199,0.356498,0.0,0.0,0.0273992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280227,0.0205451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222527,0.0,0.0,0.0,0.0774172,0.0,0.223298,0.0,0.0893219,0.0598897,0.0,0.0,0.0610937,0.131474,0.0,0.0384957,0.0339014,0.0255835,0.0,0.045794,0.0926784,0.0311736,0.0323943,0.081379,0.0870424,0.0544155,0.0361734,0.0,0.0,0.146214,0.0,0.0,0.0,0.201673,0.0175443,0.0,0.035212,0.0,0.0,0.0610937,0.0,0.0,0.0,0.0,0.182321,0.164218,0.0,0.0554967,0.0925953,0.0,0.0,0.0,0.0235423,0.0249359,0.0,0.0,0.0,0.0
1467,0.148284,0.0186919,0.0,0.0453227,0.0,0.0543821,0.0,0.0348254,0.0,0.0,0.0581225,0.0,0.0,0.0,0.0,0.0,0.0380747,0.0546549,0.106608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468562,0.0,0.0216666,0.0,0.0,0.0348254,0.0970644,0.0,0.0,0.0540672,0.0,0.0,0.0344075,0.0,0.0,0.0,0.0,0.147405,0.442947,0.0,0.0,0.0,0.0,0.0373078,0.0,0.0,0.0,0.0,0.0,0.036604,0.0562838,0.0,0.0,0.0198029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207143,0.0,0.0,0.0,0.0831903,0.0,0.180012,0.0,0.0573172,0.173596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280227,0.0,0.195199,0.090333,0.0189764,0.0513119,0.0467243,0.0,0.0,0.0,0.0,0.0212039,0.0,0.0,0.0,0.143527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224726,0.0,0.214334,0.152418,0.0,0.0397969,0.145003,0.0,0.0,0.0373078,0.0,0.0707437,0.0317488,0.0,0.0,0.0
